template_id,template,dof,cpt_class_representative,is_cpt_representative
1228,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,2) + (8,1)",90,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (8,1)",False
1229,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (8,2)",90,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (8,2)",True
1230,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",90,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",True
1231,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",90,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",True
1232,"(1,1) + (1,1) + (3,1) + (3b,1) + (6b,1) + (8,2)",90,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",False
1233,"(1,1) + (1,1) + (3,2) + (6,1) + (8,1) + (8,1)",90,"(1,1) + (1,1) + (3,2) + (6,1) + (8,1) + (8,1)",True
1234,"(1,1) + (1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",90,"(1,1) + (1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",True
1235,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6,1) + (8,2)",90,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",False
1236,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6b,1) + (8,2)",90,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (8,2)",False
1237,"(1,1) + (1,1) + (3b,2) + (6,1) + (8,1) + (8,1)",90,"(1,1) + (1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",False
1238,"(1,1) + (1,1) + (3b,2) + (6b,1) + (8,1) + (8,1)",90,"(1,1) + (1,1) + (3,2) + (6,1) + (8,1) + (8,1)",False
1239,"(1,1) + (1,1) + (6,1) + (6,1) + (8,2)",90,"(1,1) + (1,1) + (6,1) + (6,1) + (8,2)",True
1240,"(1,1) + (1,1) + (6,1) + (6b,1) + (8,2)",90,"(1,1) + (1,1) + (6,1) + (6b,1) + (8,2)",True
1241,"(1,1) + (1,1) + (6,2) + (8,1) + (8,1)",90,"(1,1) + (1,1) + (6,2) + (8,1) + (8,1)",True
1242,"(1,1) + (1,1) + (6b,1) + (6b,1) + (8,2)",90,"(1,1) + (1,1) + (6,1) + (6,1) + (8,2)",False
1243,"(1,1) + (1,1) + (6b,2) + (8,1) + (8,1)",90,"(1,1) + (1,1) + (6,2) + (8,1) + (8,1)",False
1244,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",True
1245,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",True
1246,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",True
1247,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",True
1248,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",90,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",True
1249,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",90,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",True
1250,"(1,1) + (1,2) + (3,1) + (8,1) + (8,2)",90,"(1,1) + (1,2) + (3,1) + (8,1) + (8,2)",True
1251,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6,2)",90,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",False
1252,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6b,2)",90,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",False
1253,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (6b,1)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",False
1254,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (6b,2)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",False
1255,"(1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (6b,1)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",False
1256,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",90,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",False
1257,"(1,1) + (1,2) + (3b,1) + (8,1) + (8,2)",90,"(1,1) + (1,2) + (3,1) + (8,1) + (8,2)",False
1258,"(1,1) + (3,1) + (6,1) + (6,2) + (8,1)",90,"(1,1) + (3,1) + (6,1) + (6,2) + (8,1)",True
1259,"(1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",90,"(1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",True
1260,"(1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",90,"(1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",True
1261,"(1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",90,"(1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",True
1262,"(1,1) + (3b,1) + (6,1) + (6,2) + (8,1)",90,"(1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",False
1263,"(1,1) + (3b,1) + (6,1) + (6b,2) + (8,1)",90,"(1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",False
1264,"(1,1) + (3b,1) + (6,2) + (6b,1) + (8,1)",90,"(1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",False
1265,"(1,1) + (3b,1) + (6b,1) + (6b,2) + (8,1)",90,"(1,1) + (3,1) + (6,1) + (6,2) + (8,1)",False
1266,"(1,2) + (3,1) + (3,1) + (6,1) + (8,2)",90,"(1,2) + (3,1) + (3,1) + (6,1) + (8,2)",True
1267,"(1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",90,"(1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",True
1268,"(1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",90,"(1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",True
1269,"(1,2) + (3,1) + (3b,1) + (6b,1) + (8,2)",90,"(1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",False
1270,"(1,2) + (3,2) + (6,1) + (8,1) + (8,1)",90,"(1,2) + (3,2) + (6,1) + (8,1) + (8,1)",True
1271,"(1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",90,"(1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",True
1272,"(1,2) + (3b,1) + (3b,1) + (6,1) + (8,2)",90,"(1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",False
1273,"(1,2) + (3b,1) + (3b,1) + (6b,1) + (8,2)",90,"(1,2) + (3,1) + (3,1) + (6,1) + (8,2)",False
1274,"(1,2) + (3b,2) + (6,1) + (8,1) + (8,1)",90,"(1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",False
1275,"(1,2) + (3b,2) + (6b,1) + (8,1) + (8,1)",90,"(1,2) + (3,2) + (6,1) + (8,1) + (8,1)",False
1276,"(1,2) + (6,1) + (6,1) + (8,2)",90,"(1,2) + (6,1) + (6,1) + (8,2)",True
1277,"(1,2) + (6,1) + (6b,1) + (8,2)",90,"(1,2) + (6,1) + (6b,1) + (8,2)",True
1278,"(1,2) + (6,2) + (8,1) + (8,1)",90,"(1,2) + (6,2) + (8,1) + (8,1)",True
1279,"(1,2) + (6b,1) + (6b,1) + (8,2)",90,"(1,2) + (6,1) + (6,1) + (8,2)",False
1280,"(1,2) + (6b,2) + (8,1) + (8,1)",90,"(1,2) + (6,2) + (8,1) + (8,1)",False
1281,"(3,1) + (3,1) + (8,1) + (8,2)",90,"(3,1) + (3,1) + (8,1) + (8,2)",True
1282,"(3,1) + (3b,1) + (8,1) + (8,2)",90,"(3,1) + (3b,1) + (8,1) + (8,2)",True
1283,"(3,2) + (8,1) + (8,1) + (8,1)",90,"(3,2) + (8,1) + (8,1) + (8,1)",True
1284,"(3b,1) + (3b,1) + (8,1) + (8,2)",90,"(3,1) + (3,1) + (8,1) + (8,2)",False
1285,"(3b,2) + (8,1) + (8,1) + (8,1)",90,"(3,2) + (8,1) + (8,1) + (8,1)",False
1286,"(6,1) + (6,1) + (6,1) + (6,2)",90,"(6,1) + (6,1) + (6,1) + (6,2)",True
1287,"(6,1) + (6,1) + (6,1) + (6b,2)",90,"(6,1) + (6,1) + (6,1) + (6b,2)",True
1288,"(6,1) + (6,1) + (6,2) + (6b,1)",90,"(6,1) + (6,1) + (6,2) + (6b,1)",True
1289,"(6,1) + (6,1) + (6b,1) + (6b,2)",90,"(6,1) + (6,1) + (6b,1) + (6b,2)",True
1290,"(6,1) + (6,2) + (6b,1) + (6b,1)",90,"(6,1) + (6,1) + (6b,1) + (6b,2)",False
1291,"(6,1) + (6b,1) + (6b,1) + (6b,2)",90,"(6,1) + (6,1) + (6,2) + (6b,1)",False
1292,"(6,1) + (8,1) + (8,2)",90,"(6,1) + (8,1) + (8,2)",True
1293,"(6,2) + (6b,1) + (6b,1) + (6b,1)",90,"(6,1) + (6,1) + (6,1) + (6b,2)",False
1294,"(6b,1) + (6b,1) + (6b,1) + (6b,2)",90,"(6,1) + (6,1) + (6,1) + (6,2)",False
1295,"(6b,1) + (8,1) + (8,2)",90,"(6,1) + (8,1) + (8,2)",False
1296,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",True
1297,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",True
1298,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",True
1299,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",True
1300,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",True
1301,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",True
1302,"(1,1) + (1,1) + (1,2) + (3,1) + (8,1) + (8,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (8,1) + (8,2)",True
1303,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",False
1304,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6b,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",False
1305,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (6b,1)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",False
1306,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (6b,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",False
1307,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (6b,1)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",False
1308,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",False
1309,"(1,1) + (1,1) + (1,2) + (3b,1) + (8,1) + (8,2)",93,"(1,1) + (1,1) + (1,2) + (3,1) + (8,1) + (8,2)",False
1310,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (8,1)",True
1311,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",True
1312,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",True
1313,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",True
1314,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,2) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",False
1315,"(1,1) + (1,1) + (3b,1) + (6,1) + (6b,2) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",False
1316,"(1,1) + (1,1) + (3b,1) + (6,2) + (6b,1) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",False
1317,"(1,1) + (1,1) + (3b,1) + (6b,1) + (6b,2) + (8,1)",93,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (8,1)",False
1318,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",93,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",True
1319,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",93,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",True
1320,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",93,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",True
1321,"(1,1) + (1,2) + (3,1) + (3b,1) + (6b,1) + (8,2)",93,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",False
1322,"(1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",93,"(1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",True
1323,"(1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",93,"(1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",True
1324,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (8,2)",93,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",False
1325,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6b,1) + (8,2)",93,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",False
1326,"(1,1) + (1,2) + (3b,2) + (6,1) + (8,1) + (8,1)",93,"(1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",False
1327,"(1,1) + (1,2) + (3b,2) + (6b,1) + (8,1) + (8,1)",93,"(1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",False
1328,"(1,1) + (1,2) + (6,1) + (6,1) + (8,2)",93,"(1,1) + (1,2) + (6,1) + (6,1) + (8,2)",True
1329,"(1,1) + (1,2) + (6,1) + (6b,1) + (8,2)",93,"(1,1) + (1,2) + (6,1) + (6b,1) + (8,2)",True
1330,"(1,1) + (1,2) + (6,2) + (8,1) + (8,1)",93,"(1,1) + (1,2) + (6,2) + (8,1) + (8,1)",True
1331,"(1,1) + (1,2) + (6b,1) + (6b,1) + (8,2)",93,"(1,1) + (1,2) + (6,1) + (6,1) + (8,2)",False
1332,"(1,1) + (1,2) + (6b,2) + (8,1) + (8,1)",93,"(1,1) + (1,2) + (6,2) + (8,1) + (8,1)",False
1333,"(1,1) + (3,1) + (3,1) + (8,1) + (8,2)",93,"(1,1) + (3,1) + (3,1) + (8,1) + (8,2)",True
1334,"(1,1) + (3,1) + (3b,1) + (8,1) + (8,2)",93,"(1,1) + (3,1) + (3b,1) + (8,1) + (8,2)",True
1335,"(1,1) + (3,2) + (8,1) + (8,1) + (8,1)",93,"(1,1) + (3,2) + (8,1) + (8,1) + (8,1)",True
1336,"(1,1) + (3b,1) + (3b,1) + (8,1) + (8,2)",93,"(1,1) + (3,1) + (3,1) + (8,1) + (8,2)",False
1337,"(1,1) + (3b,2) + (8,1) + (8,1) + (8,1)",93,"(1,1) + (3,2) + (8,1) + (8,1) + (8,1)",False
1338,"(1,1) + (6,1) + (6,1) + (6,1) + (6,2)",93,"(1,1) + (6,1) + (6,1) + (6,1) + (6,2)",True
1339,"(1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",93,"(1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",True
1340,"(1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",93,"(1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",True
1341,"(1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",93,"(1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",True
1342,"(1,1) + (6,1) + (6,2) + (6b,1) + (6b,1)",93,"(1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",False
1343,"(1,1) + (6,1) + (6b,1) + (6b,1) + (6b,2)",93,"(1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",False
1344,"(1,1) + (6,1) + (8,1) + (8,2)",93,"(1,1) + (6,1) + (8,1) + (8,2)",True
1345,"(1,1) + (6,2) + (6b,1) + (6b,1) + (6b,1)",93,"(1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",False
1346,"(1,1) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",93,"(1,1) + (6,1) + (6,1) + (6,1) + (6,2)",False
1347,"(1,1) + (6b,1) + (8,1) + (8,2)",93,"(1,1) + (6,1) + (8,1) + (8,2)",False
1348,"(1,2) + (3,1) + (6,1) + (6,2) + (8,1)",93,"(1,2) + (3,1) + (6,1) + (6,2) + (8,1)",True
1349,"(1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",93,"(1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",True
1350,"(1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",93,"(1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",True
1351,"(1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",93,"(1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",True
1352,"(1,2) + (3b,1) + (6,1) + (6,2) + (8,1)",93,"(1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",False
1353,"(1,2) + (3b,1) + (6,1) + (6b,2) + (8,1)",93,"(1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",False
1354,"(1,2) + (3b,1) + (6,2) + (6b,1) + (8,1)",93,"(1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",False
1355,"(1,2) + (3b,1) + (6b,1) + (6b,2) + (8,1)",93,"(1,2) + (3,1) + (6,1) + (6,2) + (8,1)",False
1356,"(3,1) + (6,1) + (6,1) + (8,2)",93,"(3,1) + (6,1) + (6,1) + (8,2)",True
1357,"(3,1) + (6,1) + (6b,1) + (8,2)",93,"(3,1) + (6,1) + (6b,1) + (8,2)",True
1358,"(3,1) + (6,2) + (8,1) + (8,1)",93,"(3,1) + (6,2) + (8,1) + (8,1)",True
1359,"(3,1) + (6b,1) + (6b,1) + (8,2)",93,"(3,1) + (6b,1) + (6b,1) + (8,2)",True
1360,"(3,1) + (6b,2) + (8,1) + (8,1)",93,"(3,1) + (6b,2) + (8,1) + (8,1)",True
1361,"(3b,1) + (6,1) + (6,1) + (8,2)",93,"(3,1) + (6b,1) + (6b,1) + (8,2)",False
1362,"(3b,1) + (6,1) + (6b,1) + (8,2)",93,"(3,1) + (6,1) + (6b,1) + (8,2)",False
1363,"(3b,1) + (6,2) + (8,1) + (8,1)",93,"(3,1) + (6b,2) + (8,1) + (8,1)",False
1364,"(3b,1) + (6b,1) + (6b,1) + (8,2)",93,"(3,1) + (6,1) + (6,1) + (8,2)",False
1365,"(3b,1) + (6b,2) + (8,1) + (8,1)",93,"(3,1) + (6,2) + (8,1) + (8,1)",False
1366,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",True
1367,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",True
1368,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",True
1369,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6b,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",False
1370,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",True
1371,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",True
1372,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",False
1373,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6b,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",False
1374,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",False
1375,"(1,1) + (1,1) + (1,2) + (3b,2) + (6b,1) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",False
1376,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (8,2)",True
1377,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (8,2)",True
1378,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1) + (8,1)",True
1379,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (8,2)",96,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (8,2)",False
1380,"(1,1) + (1,1) + (1,2) + (6b,2) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1) + (8,1)",False
1381,"(1,1) + (1,1) + (3,1) + (3,1) + (8,1) + (8,2)",96,"(1,1) + (1,1) + (3,1) + (3,1) + (8,1) + (8,2)",True
1382,"(1,1) + (1,1) + (3,1) + (3b,1) + (8,1) + (8,2)",96,"(1,1) + (1,1) + (3,1) + (3b,1) + (8,1) + (8,2)",True
1383,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1) + (8,1)",True
1384,"(1,1) + (1,1) + (3b,1) + (3b,1) + (8,1) + (8,2)",96,"(1,1) + (1,1) + (3,1) + (3,1) + (8,1) + (8,2)",False
1385,"(1,1) + (1,1) + (3b,2) + (8,1) + (8,1) + (8,1)",96,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1) + (8,1)",False
1386,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6,2)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6,2)",True
1387,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",True
1388,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",True
1389,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",True
1390,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1) + (6b,1)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",False
1391,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,1) + (6b,2)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",False
1392,"(1,1) + (1,1) + (6,1) + (8,1) + (8,2)",96,"(1,1) + (1,1) + (6,1) + (8,1) + (8,2)",True
1393,"(1,1) + (1,1) + (6,2) + (6b,1) + (6b,1) + (6b,1)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",False
1394,"(1,1) + (1,1) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",96,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6,2)",False
1395,"(1,1) + (1,1) + (6b,1) + (8,1) + (8,2)",96,"(1,1) + (1,1) + (6,1) + (8,1) + (8,2)",False
1396,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",True
1397,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",True
1398,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",True
1399,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",True
1400,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",False
1401,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,2) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",False
1402,"(1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",False
1403,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,2) + (8,1)",96,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",False
1404,"(1,1) + (3,1) + (6,1) + (6,1) + (8,2)",96,"(1,1) + (3,1) + (6,1) + (6,1) + (8,2)",True
1405,"(1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",96,"(1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",True
1406,"(1,1) + (3,1) + (6,2) + (8,1) + (8,1)",96,"(1,1) + (3,1) + (6,2) + (8,1) + (8,1)",True
1407,"(1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",96,"(1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",True
1408,"(1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",96,"(1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",True
1409,"(1,1) + (3b,1) + (6,1) + (6,1) + (8,2)",96,"(1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",False
1410,"(1,1) + (3b,1) + (6,1) + (6b,1) + (8,2)",96,"(1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",False
